"","clusterID","size","firstDate","lastDate","medianDate","meanDate","meanCDbase","medianCDbase","meanVLbase","medianVLbase","meanAgeFARV","medianAgeFARV","meanAge2023","medianAge2023","n_RSK","n_MSM","n_HET","n_IDU","n_BLOOD","n_HCV","n_HCVrep","perc_RSK","perc_MSM","perc_HET","perc_IDU","perc_BLOOD","perc_HCV","n_seroconv_2018","n_seroconv_2022","n_PREP","perc_PREP","n_HAknown","n_HA_Van","n_HA_VanIsl","n_HA_Fras","n_HA_North","n_HA_Int","perc_HAknown","perc_HA_Van","perc_HA_VanIsl","perc_HA_Fras","perc_HA_North","perc_HA_Int","n_subB","n_subC","n_subAE","n_subF","n_subBlike","n_subBrecomb","n_subBDrecomb","active","active22","medium","big","large"
"1","57",471,1996-05-30,2022-11-16,2003-11-13,2004-08-07,284.924485125858,250,215727.330143541,93771.5,40.0066518847007,39,56.9394162135893,57.586301369863,386,22,177,331,11,340,435,81.9532908704883,5.69948186528497,45.8549222797927,85.7512953367876,2.84974093264249,78.1609195402299,19,5,0,0,445,162,89,91,85,18,94.47983014862,36.4044943820225,20,20.4494382022472,19.1011235955056,4.04494382022472,471,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"2","49",459,1996-06-06,2022-11-17,2000-06-05,2002-05-01,301.48401826484,250.5,177942.7825,55200,40.1306306306306,40,59.1489633469086,59.5082191780822,393,19,186,357,11,371,426,85.6209150326797,4.83460559796438,47.3282442748092,90.8396946564885,2.79898218829517,87.0892018779343,11,1,0,0,433,240,33,87,40,33,94.3355119825708,55.4272517321016,7.62124711316397,20.0923787528868,9.2378752886836,7.62124711316397,459,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"3","31",391,1996-07-22,2022-12-19,2014-04-07,2013-08-29,430.795013850416,390,832167.093922652,94537,37.7427055702918,35,46.3013189927692,43.6219178082192,289,257,33,48,1,45,361,73.9130434782609,88.9273356401384,11.4186851211073,16.6089965397924,0.346020761245675,12.4653739612188,94,11,8,8.51063829787234,370,224,72,69,1,4,94.6291560102302,60.5405405405405,19.4594594594595,18.6486486486486,0.27027027027027,1.08108108108108,391,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"4","9999",255,1996-06-03,2020-02-07,2006-03-26,2005-10-01,351.971659919028,310,183518.582608696,85800,39.164,38,54.8479780821918,55.8616438356164,188,111,51,74,2,84,244,73.7254901960784,59.0425531914894,27.1276595744681,39.3617021276596,1.06382978723404,34.4262295081967,3,0,0,0,246,168,16,54,2,6,96.4705882352941,68.2926829268293,6.50406504065041,21.9512195121951,0.813008130081301,2.4390243902439,255,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE
"5","95",158,1998-11-02,2022-11-03,2014-11-23,2014-06-29,456.679738562092,458,624822.026143791,63537,37.4774193548387,35,45.2583296509059,42.4684931506849,101,93,9,18,0,18,146,63.9240506329114,92.0792079207921,8.91089108910891,17.8217821782178,0,12.3287671232877,27,5,6,22.2222222222222,155,99,6,49,1,0,98.1012658227848,63.8709677419355,3.87096774193548,31.6129032258064,0.645161290322581,0,157,0,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"6","13",150,1996-07-10,2020-02-07,2008-09-26,2008-09-29,371.408163265306,330,183906.510344828,86600,39.3605442176871,39,52.03712608331,53.6602739726027,99,88,7,13,0,15,144,66,88.8888888888889,7.07070707070707,13.1313131313131,0,10.4166666666667,3,0,0,0,146,112,9,23,1,1,97.3333333333333,76.7123287671233,6.16438356164384,15.7534246575342,0.684931506849315,0.684931506849315,150,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE
"7","137",90,1996-06-04,2022-05-04,2008-04-20,2009-03-26,314.270588235294,260,631634.542168675,100010,39.375,37,52.2109589041096,53.1767123287671,76,0,36,67,1,72,87,84.4444444444444,0,47.3684210526316,88.1578947368421,1.31578947368421,82.7586206896552,26,1,0,0,81,57,4,14,5,1,90,70.3703703703704,4.93827160493827,17.2839506172839,6.17283950617284,1.23456790123457,90,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE
"8","142",62,1996-09-27,2023-01-24,2012-03-13,2010-05-22,332.80701754386,290,330243.896551724,33447,42.7966101694915,43,54.0388669607616,55.158904109589,44,33,12,9,0,15,57,70.9677419354839,75,27.2727272727273,20.4545454545455,0,26.3157894736842,6,2,0,0,55,18,31,4,0,2,88.7096774193548,32.7272727272727,56.3636363636364,7.27272727272727,0,3.63636363636364,62,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE
"9","201",62,1996-06-24,2019-02-14,1998-04-24,2000-12-05,320.166666666667,270,120609.641509434,37000,38.758064516129,38,58.8326115775519,60.2958904109589,56,5,31,50,6,52,58,90.3225806451613,8.92857142857143,55.3571428571429,89.2857142857143,10.7142857142857,89.6551724137931,2,0,0,0,61,40,2,10,2,7,98.3870967741936,65.5737704918033,3.27868852459016,16.3934426229508,3.27868852459016,11.4754098360656,62,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"10","175",56,1996-10-04,2021-05-19,2005-07-08,2006-10-30,265.924528301887,200,158053.436363636,44897,40.5272727272727,39,53.9291158156912,56.3260273972603,51,1,11,50,0,54,54,91.0714285714286,1.96078431372549,21.5686274509804,98.0392156862745,0,100,1,0,0,0,52,12,2,6,30,2,92.8571428571429,23.0769230769231,3.84615384615385,11.5384615384615,57.6923076923077,3.84615384615385,56,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"11","29",44,1996-10-18,2020-11-25,2002-09-05,2003-02-12,220.375,175,149569.461538462,100010,42.8292682926829,42,59.5869027731373,58.9616438356164,35,0,15,32,1,35,40,79.5454545454545,0,42.8571428571429,91.4285714285714,2.85714285714286,87.5,1,0,0,0,39,28,0,9,1,1,88.6363636363636,71.7948717948718,0,23.0769230769231,2.56410256410256,2.56410256410256,44,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"12","22",42,1998-03-23,2023-01-24,2017-04-02,2016-01-14,495.026315789474,455,1033354.12820513,97000,38.5897435897436,39,44.8288724973657,44.372602739726,33,33,0,4,0,4,37,78.5714285714286,100,0,12.1212121212121,0,10.8108108108108,19,7,5,26.3157894736842,38,28,1,8,0,1,90.4761904761905,73.6842105263158,2.63157894736842,21.0526315789474,0,2.63157894736842,30,0,0,10,0,1,1,TRUE,TRUE,TRUE,TRUE,FALSE
"13","72",40,2005-12-20,2020-06-30,2013-06-24,2012-09-05,409.615384615385,420,341209.820512821,39761,38.9230769230769,37,48.6671584123639,48.572602739726,20,16,9,3,0,4,39,50,80,45,15,0,10.2564102564103,3,0,0,0,39,25,0,9,1,4,97.5,64.1025641025641,0,23.0769230769231,2.56410256410256,10.2564102564103,40,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"14","234",39,1999-01-20,2021-04-26,2015-04-03,2012-09-14,321.794871794872,270,397721.205128205,100010,36.2564102564103,33,45.901650860555,44.2986301369863,33,26,6,5,0,5,38,84.6153846153846,78.7878787878788,18.1818181818182,15.1515151515152,0,13.1578947368421,6,0,1,16.6666666666667,39,12,5,3,0,19,100,30.7692307692308,12.8205128205128,7.69230769230769,0,48.7179487179487,39,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"15","73",37,1996-09-19,2019-11-29,2009-11-16,2009-10-10,393.323529411765,305,626478.529411765,90225,40.8529411764706,40.5,52.5881547139404,51.9835616438356,24,21,3,4,0,7,33,64.8648648648649,87.5,12.5,16.6666666666667,0,21.2121212121212,2,0,0,0,34,15,5,12,0,2,91.8918918918919,44.1176470588235,14.7058823529412,35.2941176470588,0,5.88235294117647,37,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"16","177",37,1997-07-25,2018-02-08,2007-07-06,2007-12-05,346.361111111111,255,346143,59000,39.5833333333333,41.5,52.0300608828006,52.6671232876712,33,5,17,30,0,32,36,89.1891891891892,15.1515151515152,51.5151515151515,90.9090909090909,0,88.8888888888889,1,0,0,0,36,25,1,9,0,1,97.2972972972973,69.4444444444444,2.77777777777778,25,0,2.77777777777778,37,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"17","109",36,1996-07-16,2018-02-09,1999-04-10,2001-06-07,272.117647058824,210,134918.096774194,59800,42.2352941176471,44,61.6576954069299,63.4232876712329,32,2,15,31,0,31,32,88.8888888888889,6.25,46.875,96.875,0,96.875,1,0,0,0,34,20,8,5,1,0,94.4444444444444,58.8235294117647,23.5294117647059,14.7058823529412,2.94117647058824,0,36,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"18","219",36,1996-07-23,2018-07-23,2006-06-14,2007-04-11,262.969696969697,270,430295.333333333,140000,40.4,40,54.5508414872798,55.172602739726,27,19,8,6,1,6,33,75,70.3703703703704,29.6296296296296,22.2222222222222,3.7037037037037,18.1818181818182,4,0,0,0,34,21,0,13,0,0,94.4444444444444,61.7647058823529,0,38.2352941176471,0,0,36,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"19","102",33,1996-07-29,2019-02-15,2002-09-07,2004-05-29,351.4375,315,362638.125,67850,40.3636363636364,40,56.3938563719386,56.9945205479452,23,19,6,6,0,7,33,69.6969696969697,82.6086956521739,26.0869565217391,26.0869565217391,0,21.2121212121212,1,0,0,0,32,20,8,4,0,0,96.969696969697,62.5,25,12.5,0,0,33,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"20","206",33,1997-02-03,2018-06-27,2002-02-09,2003-08-24,238.241379310345,190,203548.566666667,98405,38.7333333333333,36.5,56.0418264840183,55.7986301369863,28,4,17,24,0,23,29,84.8484848484848,14.2857142857143,60.7142857142857,85.7142857142857,0,79.3103448275862,2,0,0,0,29,20,1,7,0,1,87.8787878787879,68.9655172413793,3.44827586206897,24.1379310344828,0,3.44827586206897,33,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"21","217",33,1997-04-16,2021-07-05,2011-08-25,2011-11-24,305.433333333333,245,243148.516129032,83707,38.75,37.5,48.2955479452055,48.3890410958904,23,0,13,14,0,12,28,69.6969696969697,0,56.5217391304348,60.8695652173913,0,42.8571428571429,4,0,0,0,30,3,0,2,24,1,90.9090909090909,10,0,6.66666666666667,80,3.33333333333333,33,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"22","122",30,1998-07-30,2020-02-29,2006-06-17,2006-01-13,396.793103448276,330,105319.310344828,37847,37.8275862068966,37,52.2575342465753,52.6191780821918,27,1,8,25,1,26,29,90,3.7037037037037,29.6296296296296,92.5925925925926,3.7037037037037,89.6551724137931,2,0,0,0,29,6,17,6,0,0,96.6666666666667,20.6896551724138,58.6206896551724,20.6896551724138,0,0,30,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"23","41",29,1999-08-23,2020-09-30,2013-12-02,2013-09-05,542,510,246428.962962963,50370,35.6296296296296,34,44.169964485033,41.3917808219178,20,16,2,5,0,4,25,68.9655172413793,80,10,25,0,16,7,0,2,28.5714285714286,27,11,9,4,1,2,93.1034482758621,40.7407407407407,33.3333333333333,14.8148148148148,3.7037037037037,7.40740740740741,29,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"24","93",28,2002-11-27,2019-02-12,2012-08-15,2012-06-20,428.962962962963,360,244349.259259259,109908,33.6666666666667,29,43.3418569254186,41.6767123287671,17,16,0,3,0,2,25,60.7142857142857,94.1176470588235,0,17.6470588235294,0,8,1,0,0,0,27,19,0,5,2,1,96.4285714285714,70.3703703703704,0,18.5185185185185,7.40740740740741,3.7037037037037,28,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"25","26",26,1996-07-03,2019-02-07,2003-07-29,2006-07-24,330.961538461538,260,748831.48,100010,31.8461538461538,31,46.5307692307692,45.6547945205479,20,17,1,4,0,3,26,76.9230769230769,85,5,20,0,11.5384615384615,5,0,2,40,26,25,0,1,0,0,100,96.1538461538462,0,3.84615384615385,0,0,26,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"26","91",25,2002-08-27,2018-08-05,2011-05-12,2011-03-27,340.8,323,553817.32,97567,40.52,37,51.9615342465753,48.4383561643836,13,9,1,5,0,5,25,52,69.2307692307692,7.69230769230769,38.4615384615385,0,20,1,0,0,0,24,13,1,9,0,1,96,54.1666666666667,4.16666666666667,37.5,0,4.16666666666667,25,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"27","209",25,2009-06-10,2022-05-17,2016-09-15,2015-12-13,320.909090909091,275,433255.826086957,46744,37.32,38,44.2722191780822,44.3260273972603,23,1,9,18,0,21,25,92,4.34782608695652,39.1304347826087,78.2608695652174,0,84,5,2,0,0,23,15,1,4,1,2,92,65.2173913043478,4.34782608695652,17.3913043478261,4.34782608695652,8.69565217391304,25,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE
"28","218",24,2000-02-09,2019-04-06,2011-10-21,2010-08-26,354,295,285954,41503,37.25,35,47.9390410958904,45.0630136986301,17,0,6,15,0,16,20,70.8333333333333,0,35.2941176470588,88.2352941176471,0,80,1,0,0,0,18,1,1,1,15,0,75,5.55555555555556,5.55555555555556,5.55555555555556,83.3333333333333,0,24,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"29","132",22,1997-03-12,2020-08-07,2000-12-02,2002-12-30,275.909090909091,185,127457.272727273,53600,44.6363636363636,45,61.1997509339975,61.3068493150685,19,0,7,19,1,21,22,86.3636363636364,0,36.8421052631579,100,5.26315789473684,95.4545454545455,1,0,0,0,22,18,0,4,0,0,100,81.8181818181818,0,18.1818181818182,0,0,22,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
